,period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
3734,2003,IC,Industrial carbon dioxide emissions,PE,Petroleum,AK,Alaska,3.124561,million metric tons of CO2
3735,2003,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AK,Alaska,17.395981,million metric tons of CO2
3736,2003,IC,Industrial carbon dioxide emissions,TO,All Fuels,AK,Alaska,20.521197,million metric tons of CO2
3737,2003,IC,Industrial carbon dioxide emissions,CO,Coal,AL,Alabama,9.049297,million metric tons of CO2
3738,2003,IC,Industrial carbon dioxide emissions,PE,Petroleum,AL,Alabama,4.68618,million metric tons of CO2
3739,2003,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AL,Alabama,9.048059,million metric tons of CO2
3740,2003,IC,Industrial carbon dioxide emissions,TO,All Fuels,AL,Alabama,22.783536,million metric tons of CO2
3741,2003,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MD,Maryland,1.14926,million metric tons of CO2
3742,2003,IC,Industrial carbon dioxide emissions,PE,Petroleum,MD,Maryland,3.633276,million metric tons of CO2
3743,2003,IC,Industrial carbon dioxide emissions,CO,Coal,MD,Maryland,2.981429,million metric tons of CO2
3744,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MD,Maryland,8.121221,million metric tons of CO2
3745,2002,IC,Industrial carbon dioxide emissions,CO,Coal,WY,Wyoming,2.89876,million metric tons of CO2
3746,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,3.232054,million metric tons of CO2
3747,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,3.818097,million metric tons of CO2
3748,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,9.948911,million metric tons of CO2
3749,2002,IC,Industrial carbon dioxide emissions,CO,Coal,WI,Wisconsin,3.771098,million metric tons of CO2
3750,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,6.229433,million metric tons of CO2
3751,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,7.031674,million metric tons of CO2
3752,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,17.032206,million metric tons of CO2
3753,2002,IC,Industrial carbon dioxide emissions,CO,Coal,WV,West Virginia,7.121377,million metric tons of CO2
3754,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,WV,West Virginia,4.651272,million metric tons of CO2
3755,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,2.962719,million metric tons of CO2
3756,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,14.735367,million metric tons of CO2
3757,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,WA,Washington,7.715415,million metric tons of CO2
3758,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WA,Washington,3.529124,million metric tons of CO2
3759,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,WA,Washington,11.458595,million metric tons of CO2
3760,2002,IC,Industrial carbon dioxide emissions,CO,Coal,WA,Washington,0.214056,million metric tons of CO2
3761,2002,IC,Industrial carbon dioxide emissions,CO,Coal,VA,Virginia,8.251227,million metric tons of CO2
3762,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,VA,Virginia,3.955409,million metric tons of CO2
3763,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VA,Virginia,4.034536,million metric tons of CO2
3764,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,VA,Virginia,16.241172,million metric tons of CO2
3765,2002,IC,Industrial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
3766,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.311639,million metric tons of CO2
3767,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.156761,million metric tons of CO2
3768,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.4684,million metric tons of CO2
3769,2002,IC,Industrial carbon dioxide emissions,CO,Coal,UT,Utah,1.276466,million metric tons of CO2
3770,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,UT,Utah,2.405734,million metric tons of CO2
3771,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,UT,Utah,2.606729,million metric tons of CO2
3772,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,UT,Utah,6.288929,million metric tons of CO2
3773,2002,IC,Industrial carbon dioxide emissions,CO,Coal,US,United States,187.724497,million metric tons of CO2
3774,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,US,United States,388.035425,million metric tons of CO2
3775,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,US,United States,448.740254,million metric tons of CO2
3776,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,US,United States,1024.500176,million metric tons of CO2
3777,2002,IC,Industrial carbon dioxide emissions,CO,Coal,TX,Texas,6.712882,million metric tons of CO2
3778,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,TX,Texas,101.398008,million metric tons of CO2
3779,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,TX,Texas,117.464779,million metric tons of CO2
3780,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,TX,Texas,225.57567,million metric tons of CO2
3781,2002,IC,Industrial carbon dioxide emissions,CO,Coal,TN,Tennessee,8.151095,million metric tons of CO2
3782,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,TN,Tennessee,5.289389,million metric tons of CO2
3783,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,TN,Tennessee,6.181257,million metric tons of CO2
3784,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,TN,Tennessee,19.62174,million metric tons of CO2
3785,2002,IC,Industrial carbon dioxide emissions,CO,Coal,SD,South Dakota,0.483689,million metric tons of CO2
3786,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,SD,South Dakota,1.183418,million metric tons of CO2
3787,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,SD,South Dakota,0.560584,million metric tons of CO2
3788,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,SD,South Dakota,2.227691,million metric tons of CO2
3789,2002,IC,Industrial carbon dioxide emissions,CO,Coal,SC,South Carolina,4.745325,million metric tons of CO2
3790,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,SC,South Carolina,4.316502,million metric tons of CO2
3791,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,5.033312,million metric tons of CO2
3792,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,SC,South Carolina,14.095139,million metric tons of CO2
3793,2002,IC,Industrial carbon dioxide emissions,CO,Coal,RI,Rhode Island,0.0,million metric tons of CO2
3794,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,RI,Rhode Island,0.272512,million metric tons of CO2
3795,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,RI,Rhode Island,0.232332,million metric tons of CO2
3796,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,RI,Rhode Island,0.504845,million metric tons of CO2
3797,2002,IC,Industrial carbon dioxide emissions,CO,Coal,PA,Pennsylvania,24.613245,million metric tons of CO2
3798,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,11.626286,million metric tons of CO2
3799,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,11.158636,million metric tons of CO2
3800,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,47.398167,million metric tons of CO2
3801,2002,IC,Industrial carbon dioxide emissions,CO,Coal,OR,Oregon,0.105154,million metric tons of CO2
3802,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,OR,Oregon,1.965669,million metric tons of CO2
3803,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OR,Oregon,3.661589,million metric tons of CO2
3804,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,OR,Oregon,5.732412,million metric tons of CO2
3805,2002,IC,Industrial carbon dioxide emissions,CO,Coal,OK,Oklahoma,1.367185,million metric tons of CO2
3806,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,6.360213,million metric tons of CO2
3807,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,9.485337,million metric tons of CO2
3808,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,17.212735,million metric tons of CO2
3809,2002,IC,Industrial carbon dioxide emissions,CO,Coal,OH,Ohio,8.03579,million metric tons of CO2
3810,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,OH,Ohio,12.092834,million metric tons of CO2
3811,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,OH,Ohio,16.130195,million metric tons of CO2
3812,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,OH,Ohio,36.258819,million metric tons of CO2
3813,2002,IC,Industrial carbon dioxide emissions,CO,Coal,ND,North Dakota,8.63928,million metric tons of CO2
3814,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,ND,North Dakota,2.126702,million metric tons of CO2
3815,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,1.473716,million metric tons of CO2
3816,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,ND,North Dakota,12.239698,million metric tons of CO2
3817,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NC,North Carolina,3.951891,million metric tons of CO2
3818,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NC,North Carolina,5.074181,million metric tons of CO2
3819,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,5.158285,million metric tons of CO2
3820,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NC,North Carolina,14.184357,million metric tons of CO2
3821,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NY,New York,4.196271,million metric tons of CO2
3822,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NY,New York,5.640262,million metric tons of CO2
3823,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NY,New York,4.831046,million metric tons of CO2
3824,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NY,New York,14.667578,million metric tons of CO2
3825,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NM,New Mexico,0.169258,million metric tons of CO2
3826,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NM,New Mexico,2.048158,million metric tons of CO2
3827,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,4.774912,million metric tons of CO2
3828,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NM,New Mexico,6.992328,million metric tons of CO2
3829,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NJ,New Jersey,0.012369,million metric tons of CO2
3830,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,8.257328,million metric tons of CO2
3831,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,4.232853,million metric tons of CO2
3832,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,12.50255,million metric tons of CO2
3833,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NH,New Hampshire,0.0,million metric tons of CO2
3834,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NH,New Hampshire,0.669524,million metric tons of CO2
3835,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NH,New Hampshire,0.428119,million metric tons of CO2
3836,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NH,New Hampshire,1.097644,million metric tons of CO2
3837,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NV,Nevada,0.399341,million metric tons of CO2
3838,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NV,Nevada,1.212073,million metric tons of CO2
3839,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NV,Nevada,0.576883,million metric tons of CO2
3840,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NV,Nevada,2.188297,million metric tons of CO2
3841,2002,IC,Industrial carbon dioxide emissions,CO,Coal,NE,Nebraska,0.746011,million metric tons of CO2
3842,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,NE,Nebraska,2.925866,million metric tons of CO2
3843,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,NE,Nebraska,2.078287,million metric tons of CO2
3844,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,NE,Nebraska,5.750164,million metric tons of CO2
3845,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MT,Montana,0.126147,million metric tons of CO2
3846,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MT,Montana,3.098843,million metric tons of CO2
3847,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MT,Montana,1.303845,million metric tons of CO2
3848,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MT,Montana,4.528835,million metric tons of CO2
3849,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MO,Missouri,2.157903,million metric tons of CO2
3850,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MO,Missouri,5.764483,million metric tons of CO2
3851,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MO,Missouri,3.431636,million metric tons of CO2
3852,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MO,Missouri,11.354022,million metric tons of CO2
3853,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MS,Mississippi,0.340391,million metric tons of CO2
3854,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MS,Mississippi,4.802452,million metric tons of CO2
3855,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,5.534117,million metric tons of CO2
3856,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MS,Mississippi,10.67696,million metric tons of CO2
3857,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MN,Minnesota,2.285076,million metric tons of CO2
3858,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MN,Minnesota,6.360926,million metric tons of CO2
3859,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MN,Minnesota,4.876753,million metric tons of CO2
3860,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MN,Minnesota,13.522755,million metric tons of CO2
3861,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MI,Michigan,6.758731,million metric tons of CO2
3862,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MI,Michigan,3.853891,million metric tons of CO2
3863,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MI,Michigan,12.893942,million metric tons of CO2
3864,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MI,Michigan,23.506563,million metric tons of CO2
3865,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MA,Massachusetts,0.111995,million metric tons of CO2
3866,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,1.860888,million metric tons of CO2
3867,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,4.502744,million metric tons of CO2
3868,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,6.475627,million metric tons of CO2
3869,2002,IC,Industrial carbon dioxide emissions,CO,Coal,ME,Maine,0.214244,million metric tons of CO2
3870,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,ME,Maine,2.45594,million metric tons of CO2
3871,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ME,Maine,1.248065,million metric tons of CO2
3872,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,ME,Maine,3.918249,million metric tons of CO2
3873,2002,IC,Industrial carbon dioxide emissions,CO,Coal,LA,Louisiana,0.122117,million metric tons of CO2
3874,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,LA,Louisiana,51.712842,million metric tons of CO2
3875,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,LA,Louisiana,51.294589,million metric tons of CO2
3876,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,LA,Louisiana,103.129549,million metric tons of CO2
3877,2002,IC,Industrial carbon dioxide emissions,CO,Coal,KY,Kentucky,5.166381,million metric tons of CO2
3878,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,KY,Kentucky,10.400633,million metric tons of CO2
3879,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,5.619964,million metric tons of CO2
3880,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,KY,Kentucky,21.186978,million metric tons of CO2
3881,2002,IC,Industrial carbon dioxide emissions,CO,Coal,KS,Kansas,0.400838,million metric tons of CO2
3882,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,KS,Kansas,5.718958,million metric tons of CO2
3883,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,KS,Kansas,7.034914,million metric tons of CO2
3884,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,KS,Kansas,13.15471,million metric tons of CO2
3885,2002,IC,Industrial carbon dioxide emissions,CO,Coal,IA,Iowa,5.485338,million metric tons of CO2
3886,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,IA,Iowa,4.310897,million metric tons of CO2
3887,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IA,Iowa,4.681675,million metric tons of CO2
3888,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,IA,Iowa,14.47791,million metric tons of CO2
3889,2002,IC,Industrial carbon dioxide emissions,CO,Coal,IN,Indiana,32.21869,million metric tons of CO2
3890,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,IN,Indiana,9.80283,million metric tons of CO2
3891,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IN,Indiana,13.204326,million metric tons of CO2
3892,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,IN,Indiana,55.225846,million metric tons of CO2
3893,2002,IC,Industrial carbon dioxide emissions,CO,Coal,IL,Illinois,9.009287,million metric tons of CO2
3894,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,IL,Illinois,13.216406,million metric tons of CO2
3895,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,IL,Illinois,14.899694,million metric tons of CO2
3896,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,IL,Illinois,37.125387,million metric tons of CO2
3897,2002,IC,Industrial carbon dioxide emissions,CO,Coal,ID,Idaho,0.91705,million metric tons of CO2
3898,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,ID,Idaho,1.297837,million metric tons of CO2
3899,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,ID,Idaho,1.497709,million metric tons of CO2
3900,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,ID,Idaho,3.712596,million metric tons of CO2
3901,2002,IC,Industrial carbon dioxide emissions,CO,Coal,HI,Hawaii,0.061387,million metric tons of CO2
3902,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,HI,Hawaii,1.471042,million metric tons of CO2
3903,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.025511,million metric tons of CO2
3904,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,HI,Hawaii,1.55794,million metric tons of CO2
3905,2002,IC,Industrial carbon dioxide emissions,CO,Coal,GA,Georgia,4.434725,million metric tons of CO2
3906,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,GA,Georgia,6.381055,million metric tons of CO2
3907,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,GA,Georgia,7.430992,million metric tons of CO2
3908,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,GA,Georgia,18.246772,million metric tons of CO2
3909,2002,IC,Industrial carbon dioxide emissions,CO,Coal,FL,Florida,2.871112,million metric tons of CO2
3910,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,FL,Florida,5.171037,million metric tons of CO2
3911,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,FL,Florida,4.454151,million metric tons of CO2
3912,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,FL,Florida,12.4963,million metric tons of CO2
3913,2002,IC,Industrial carbon dioxide emissions,CO,Coal,DC,District of Columbia,0.0,million metric tons of CO2
3914,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0.067057,million metric tons of CO2
3915,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0.0,million metric tons of CO2
3916,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0.067057,million metric tons of CO2
3917,2002,IC,Industrial carbon dioxide emissions,CO,Coal,DE,Delaware,0.240372,million metric tons of CO2
3918,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,DE,Delaware,2.717832,million metric tons of CO2
3919,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.925179,million metric tons of CO2
3920,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,DE,Delaware,3.883383,million metric tons of CO2
3921,2002,IC,Industrial carbon dioxide emissions,CO,Coal,CT,Connecticut,0.0,million metric tons of CO2
3922,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,CT,Connecticut,0.814015,million metric tons of CO2
3923,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,1.50601,million metric tons of CO2
3924,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,CT,Connecticut,2.320025,million metric tons of CO2
3925,2002,IC,Industrial carbon dioxide emissions,CO,Coal,CO,Colorado,0.442358,million metric tons of CO2
3926,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,CO,Colorado,2.938518,million metric tons of CO2
3927,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CO,Colorado,8.869226,million metric tons of CO2
3928,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,CO,Colorado,12.250102,million metric tons of CO2
3929,2002,IC,Industrial carbon dioxide emissions,CO,Coal,CA,California,4.41543,million metric tons of CO2
3930,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,CA,California,29.393593,million metric tons of CO2
3931,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,CA,California,40.492145,million metric tons of CO2
3932,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,CA,California,74.301169,million metric tons of CO2
3933,2002,IC,Industrial carbon dioxide emissions,CO,Coal,AR,Arkansas,0.98003,million metric tons of CO2
3934,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,AR,Arkansas,3.08397,million metric tons of CO2
3935,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AR,Arkansas,6.214968,million metric tons of CO2
3936,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,AR,Arkansas,10.278968,million metric tons of CO2
3937,2002,IC,Industrial carbon dioxide emissions,CO,Coal,AZ,Arizona,1.310955,million metric tons of CO2
3938,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,AZ,Arizona,2.051673,million metric tons of CO2
3939,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,0.886457,million metric tons of CO2
3940,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,AZ,Arizona,4.249085,million metric tons of CO2
3941,2002,IC,Industrial carbon dioxide emissions,CO,Coal,AK,Alaska,0.001406,million metric tons of CO2
3942,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,AK,Alaska,2.899759,million metric tons of CO2
3943,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AK,Alaska,17.838674,million metric tons of CO2
3944,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,AK,Alaska,20.739839,million metric tons of CO2
3945,2002,IC,Industrial carbon dioxide emissions,CO,Coal,AL,Alabama,8.599319,million metric tons of CO2
3946,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,AL,Alabama,3.774355,million metric tons of CO2
3947,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,AL,Alabama,9.045323,million metric tons of CO2
3948,2002,IC,Industrial carbon dioxide emissions,TO,All Fuels,AL,Alabama,21.418996,million metric tons of CO2
3949,2002,IC,Industrial carbon dioxide emissions,NG,Natural Gas,MD,Maryland,1.425883,million metric tons of CO2
3950,2002,IC,Industrial carbon dioxide emissions,PE,Petroleum,MD,Maryland,3.504078,million metric tons of CO2
3951,2002,IC,Industrial carbon dioxide emissions,CO,Coal,MD,Maryland,3.19126,million metric tons of CO2
3952,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,MD,Maryland,8.363102,million metric tons of CO2
3953,2001,IC,Industrial carbon dioxide emissions,CO,Coal,WY,Wyoming,3.120579,million metric tons of CO2
3954,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,WY,Wyoming,3.311992,million metric tons of CO2
3955,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,3.305847,million metric tons of CO2
3956,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,WY,Wyoming,9.738418,million metric tons of CO2
3957,2001,IC,Industrial carbon dioxide emissions,CO,Coal,WI,Wisconsin,3.65506,million metric tons of CO2
3958,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,6.34493,million metric tons of CO2
3959,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,6.756534,million metric tons of CO2
3960,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,16.756523,million metric tons of CO2
3961,2001,IC,Industrial carbon dioxide emissions,CO,Coal,WV,West Virginia,7.081937,million metric tons of CO2
3962,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,WV,West Virginia,3.596981,million metric tons of CO2
3963,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,2.599539,million metric tons of CO2
3964,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,WV,West Virginia,13.278457,million metric tons of CO2
3965,2001,IC,Industrial carbon dioxide emissions,CO,Coal,WA,Washington,0.271899,million metric tons of CO2
3966,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,WA,Washington,8.698262,million metric tons of CO2
3967,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,WA,Washington,3.910794,million metric tons of CO2
3968,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,WA,Washington,12.880955,million metric tons of CO2
3969,2001,IC,Industrial carbon dioxide emissions,CO,Coal,VA,Virginia,8.686652,million metric tons of CO2
3970,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,VA,Virginia,4.332844,million metric tons of CO2
3971,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VA,Virginia,3.497438,million metric tons of CO2
3972,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,VA,Virginia,16.516933,million metric tons of CO2
3973,2001,IC,Industrial carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
3974,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.351863,million metric tons of CO2
3975,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.132395,million metric tons of CO2
3976,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.484258,million metric tons of CO2
3977,2001,IC,Industrial carbon dioxide emissions,CO,Coal,UT,Utah,4.110587,million metric tons of CO2
3978,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,UT,Utah,2.397471,million metric tons of CO2
3979,2001,IC,Industrial carbon dioxide emissions,NG,Natural Gas,UT,Utah,2.842213,million metric tons of CO2
3980,2001,IC,Industrial carbon dioxide emissions,TO,All Fuels,UT,Utah,9.350271,million metric tons of CO2
3981,2001,IC,Industrial carbon dioxide emissions,CO,Coal,US,United States,205.078317,million metric tons of CO2
3982,2001,IC,Industrial carbon dioxide emissions,PE,Petroleum,US,United States,399.380492,million metric tons of CO2
