product_name,brand-name,rating,ingredients,product_url
Jumbo Litre Pump for 1L and 33.8 fl. oz Bottles,AG Care,3.6,,https://www.ulta.com/p/jumbo-litre-pump-1l-338-fl-oz-bottles-xlsImpprod3850135
Satin Dream Smoothing Leave-In Cream,Eva Nyc,4.4,"Water, Capryloyl Glycerin/Sebacic Acid Copolymer, Cetearyl Alcohol, Glycerin, Ethylhexyl Olivate, Neopentyl Glycol Diheptanoate, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Tremella Fuciformis (Snow Mushroom) Extract, Papaver Somniferum (Poppy) Seed Oil, Linum Usitatissimum (Flax) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Fruit Oil, Crambe Abyssinica Seed Oil, Squalane, Arginine, Aspartic Acid, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Polyquaternium-37, Behentrimonium Chloride, PCA, Isododecane, Dimer Dilinoleyl Dimer Dilinoleate, Propylene Glycol, Quaternium-80, Ethylhexylglycerin, Sodium PCA, Sodium Lactate, Acetic Acid, Phenoxyethanol, Fragrance.",https://www.ulta.com/p/satin-dream-smoothing-leave-in-cream-pimprod2023248
Brilliant Gloss Conditioner,FEKKAI,4.1,"Water/Aqua/Eau, Cetearyl Alcohol, Cetyl Esters, Behentrimonium Chloride, Triheptanoin, Hydrogenated Ethylhexyl Olivate, Olea Europaea (Olive) Fruit Oil, Glycerin, Jojoba Esters, Cetyl Alcohol, Propanediol, Fragrance/Parfum, Helianthus Annuus (Sunflower) Seed Wax, Hydrogenated Olive Oil Unsaponifiables, Panthenol, Lepidium Sativum Sprout Extract, Opuntia Ficus-Indica Stem Extract, Leontopodium Alpinum Extract, Caesalpinia Spinosa Fruit Extract, Oryza Sativa (Rice) Seed Protein, Oryza Sativa (Rice) Bran Extract, Oryza Sativa (Rice) Extract, Helianthus Annuus (Sunflower) Sprout Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Guar Hydroxypropyltrimonium Chloride, Polyglycerin-3, Cetrimonium Chloride, Tocopherol, Maltodextrin, Calcium Gluconate, Gluconolactone, Sodium Phytate, Phytic Acid, Potassium Sorbate, Sorbic Acid, Sodium Benzoate, Benzoic Acid, Ethylhexylglycerin, Caprylylglycol, Chlorphenesin, Lecithin, Phenoxyethanol, Benzylalcohol, Citric Acid, Potassium Hydroxide, Disodium Phosphate, Benzyl Benzoate, C13-16 Isoparaffin, Alcohol, Limonene, Linalool, Hexyl Cinnamal, Hydroxycitronellal, Geraniol.",https://www.ulta.com/p/brilliant-gloss-conditioner-pimprod2016246
Tea Tree Scalp Care Anti-Thinning Shampoo,Paul Mitchell,4.1,"Aqua (Water, Eau), Sodium Cocoyl Isethionate, Cocamide MIPA, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Hydroxysultaine, Sodium Lauryl Sulfoacetate, Sodium Methyl 2-Sulfolaurate, Coconut Acid, Glycerin, Divinyldimethicone/Dimethicone Copolymer, Glycol Distearate, Panax Ginseng (Ginseng) Root Extract, Ganoderma Lucidum (Mushroom) Extract, Curcuma Longa (Turmeric) Root Extract, Prunus Africana (Pygeum) Bark Extract, Pisum Sativum (Pea) Peptide, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Trifolium Pratense (Clover) Flower Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Disodium Laureth Sulfosuccinate, Sodium Chloride, Sodium Sulfate, Sodium Isethionate, Guar Hydroxypropyltrimonium Chloride, Glycol Stearate, Disodium 2-Sulfolaurate, Citric Acid, C12-13 Pareth-23, C12-13 Pareth-3, Disodium EDTA, Magnesium Nitrate, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Metabisulfite, Red 40 (Cl 16035), Caramel, Parfum (Fragrance), Geraniol, Linalool.",https://www.ulta.com/p/tea-tree-scalp-care-anti-thinning-shampoo-xlsImpprod13881109
Colorful Anti-Fade Shampoo for Long-Lasting Color Vibrancy,Joico,3.7,"Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Sodium Lauroamphoacetate, Lauryl Glucoside, Disodium Laureth Sulfosuccinate, Betaine, Laurdimonium Hydroxypropyl Hydrolyzed Keratin, Rosa Canina Fruit Oil, Phosphatidylcholine, Camellia Sinensis Seed Oil, Arginine Hcl, Punica Granatum Extract, Sodium Lauryl Sulfoacetate, Dimethicone Propyl Pg-Betaine, Glycol Distearate, Guar Hydroxypropyltrimonium Chloride, Isostearamide Mipa, Polyquaternium-47, Citric Acid, Polyquaternium-7, Laureth-4, Peg-120 Methyl Glucose Dioleate, Dimethicone Peg-8 Meadowfoamate, Peg-4 Laurate, Quaternium-80, Methyl Gluceth-10, Methoxy Peg/Ppg-7/3 Aminopropyl Dimethicone, Propylene Glycol, Glyceryl Laurate, Tetrasodium Edta, Iodopropynyl Butylcarbamate, Phenoxyethanol, Sodium Hydroxide, Hydroxycitronellal, Linalool, Fragrance/Parfum.",https://www.ulta.com/p/colorful-anti-fade-shampoo-long-lasting-color-vibrancy-pimprod2024484
Brilliant Gloss Shampoo,FEKKAI,4.1,"Water/Aqua/Eau, Sodium Cocoylisethionate, Sodium Lauroyl Methylisethionate, Lauryl Glucoside, Cocamide Mipa, Disteareth-75 Ipdi, Olive Oil Glycereth-8 Esters, Glycerin, Coconut Acid, Sodium Isethionate, Olea Europaea (Olive) Fruit Oil, Fragrance/Parfum, Glycol Stearate, Panthenol, Lepidium Sativum Sprout Extract, Opuntia Ficus-Indica Stem Extract, Leontopodium Alpinum Extract, Caesalpinia Spinosa Fruit Extract, Oryza Sativa (Rice) Seed Protein, Oryza Sativa (Rice) Bran Extract, Oryza Sativa (Rice) Extract, Helianthus Annuus (Sunflower) Sprout Extract, Helianthus Annuus (Sunflower) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Guar Hydroxypropyltrimonium Chloride, Glycol Distearate, Tocopherol, Maltodextrin, Calcium Gluconate, Gluconolactone, Sodium Phytate, Phytic Acid, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, Chlorphenesin, Phenoxyethanol, Lecithin, Trisodium Ethylenediamine Disuccinate, Benzyl Alcohol, Citric Acid, Potassium Hydroxide, Disodium Phosphate, Alcohol, Limonene, Linalool, Hexyl Cinnamal, Hydroxycitronellal, Geraniol.",https://www.ulta.com/p/brilliant-gloss-shampoo-pimprod2016195
Fine Hair Conditioner,OUAI,4,"Aqua (Water, Eau), Cetearyl Alcohol, Behentrimonium Chloride (Anti-Static Agent/Agent Antistatique), Parfum (Fragrance), Cetrimonium Chloride (Anti-Static Agent/Agent Antistatique), Panthenol, Glycerin, Cannabis Sativa Seed Extract, Hydrolyzed Keratin, Salvia Hispanica Seed Oil, Biotin, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-37, Dicaprylyl Carbonate, Lauryl Glucoside, Propoxytetramethyl Piperidinyl Dimethicone, Trideceth-6, C11-15 Pareth-7, Acetic Acid, Sodium Acetate, Sodium Hydroxide, Tocopherol, Sodium Chloride, Citric Acid, Isopropyl Alcohol, Ethylhexylglycerin, Sorbitan Oleate, Potassium Sorbate, Phenoxyethanol, Benzyl Salicylate, Limonene, Hexyl Cinnamal.",https://www.ulta.com/p/fine-hair-conditioner-pimprod2014616
Recovery Shampoo,Virtue,4.7,"Aqua (Water, Eau), Sodium Lauroyl Methyl Isethionate, Glycerin, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Sodium Lauroyl Glycinate, Sodium Methyl Cocoyl Taurate, Glycol Distearate, Cocamide Mipa, Parfum (Fragrance), Sodium Methyl Isethionate, Keratin, Tocopherol, Hydrolyzed Quinoa, Citrus Paradisi (Grapefruit) Fruit Extract, Lauric Acid, Lactic Acid, Zinc Laurate, Sodium Laurate, Sodium Isethionate, Caprylyl Glycol, Guar Hydroxypropyltrimonium Chloride, Cyamopsis Tetragonoloba (Guar) Gum, Trimethylsiloxyamodimethicone, Peg-120 Methyl Glucose Dioleate, Hydroxyethylcellulose, Coconut Acid, Ethylhexylglycerin, Cellulose, Acrylates Copolymer, Citric Acid, C11-15 Pareth-7, Sodium Hydroxide, Trideceth-12, C12-16 Pareth-9, Sorbic Acid, Isopropanolamine, Disodium EDTA, Sodium Acetate, Mica, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Sodium Chloride, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, Limonene, Hexyl Cinnamal, Linalool, CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).",https://www.ulta.com/p/recovery-shampoo-pimprod2021723
All Soft Shampoo,Redken,4.2,"Aqua/Water/Eau, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, Dimethicone, Parfum/Fragrance, Sodium Benzoate, Amodimethicone, Carbomer, Glycerin, Guar Hydroxypropyltrimonium Chloride, Trideceth-10, Salicylic Acid, Hexylene Glycol, Glycol Distearate, Citric Acid, Mica, Sodium Cocoyl Amino Acids, Peg-100 Stearate, Phenoxyethanol, Steareth-6, Trideceth-3, Potassium Dimethicone Peg-7 Panthenyl Phosphate, CI 77891/Titanium Dioxide, Sodium Sarcosinate, Benzyl Alcohol, Propylene Glycol, Coumarin, Linalool, Peg-45M, Benzyl Benzoate, Hexyl Cinnamal, Limonene, Aloe Barbadensis Leaf Juice Powder, Arginine, Hydrolyzed Soy Protein, Plukenetia Volubilis Seed Oil, Caramel, Acetic Acid, Fumaric Acid, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Cereus Grandiflorus Flower Extract/Cactus Flower Extract, Glucose, Lactic Acid, Potassium Sorbate, Tetrasodium Edta, BHT, Tocopherol, Sodium Hydroxide.",https://www.ulta.com/p/all-soft-shampoo-xlsImpprod15511061
Plant-Based Essentials Remedy Apple Cider Leave-On Mist,AG Care,5,"Aqua (Water/Eau), Hydroxypropyltrimonium Hydrolyzed Corn Starch, Acetum (Vinegar), Propanediol, Polysorbate 20, Glycerin, Pisum Sativum (Pea) Peptide, Hydrolyzed Quinoa, Gluconolactone, Parfum (Fragrance), Sodium Pca, Lactic Acid, Guar Hydroxypropyltrimonium Chloride, Sodium Benzoate, Panthenol, Potassium Sorbate, Mentha Arvensis Leaf Oil, Mentha Viridis (Spearmint) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Tetrasodium Glutamate Diacetate, Triethyl Citrate, Prunus Armeniaca (Apricot) Fruit Extract, Prunus Persica (Peach) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Tocopheryl Acetate, Citric Acid, Citrus Limon (Lemon) Peel Extract, Malic Acid, Saccharum Officinarum (Sugarcane) Extract, Limonene, Argania Spinosa Kernel Oil, Calcium Gluconate, Coumarin, Sodium Hydroxide",https://www.ulta.com/p/plant-based-essentials-remedy-apple-cider-leave-on-mist-pimprod2034225
Bb.Gentle Shampoo,Bumble and bumble,4.6,"Water\Aqua\Eau, Sodium Laureth Sulfate, Coco- Betaine, Sodium Chloride, Glyceryl Stearate Se, Persea Gratissima (Avocado) Oil, Urtica Dioica (Nettle) Leaf Extract, Ammonium Lauryl Sulfate, PPG-2 Hydroxyethyl Cocamide, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Polyquaternium-11, Glycerin, PEG-150 Distearate, Sodium Bisulfite, Citric Acid, Fragrance (Parfum), Linalool, Limonene, Hexyl Cinnamal, Tetrasodium EDTA, Sodium Benzoate, Methylisothiazolinone, Methylchloroisothiazolinone, Chlorphenesin, Phenoxyethanol, Yellow 6 (CI 15985), Yellow 5 (CI 19140).,Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/bbgentle-shampoo-xlsImpprod16451056
Dirty Secret Instant Refresh Dry Shampoo,Bed Head,4.2,"Isobutane, Propane, Alcohol Denat., Aluminum Starch Octenylsuccinate, Butane, Water (Aqua/Eau), Isopropyl Myristate, Silica, Fragrance (Parfum).",https://www.ulta.com/p/dirty-secret-instant-refresh-dry-shampoo-pimprod2022529
Total Results Unbreak My Blonde Sulfate-Free Strengthening Shampoo,Matrix,4.4,"Aqua/Water, Decyl Glucoside, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Citric Acid, Sodium Hydroxide, Panthenol, Glycerin, Dimethicone, Peg-150 Distearate, Ppg-5-Ceteth-20, Sodium Benzoate, Sodium Chloride, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Parfum/Fragrance, Carbomer, Coco-Caprylate/Caprate, Polyquaternium-67, Salicylic Acid, Amodimethicone, Sodium Phytate, Glycol Distearate, Coco-Betaine, Acrylates/Beheneth-25 Methacrylate Copolymer, Limonene, Hexyl Cinnamal, Trideceth-6, Linalool, Alcohol, Cetrimonium Chloride.",https://www.ulta.com/p/total-results-unbreak-my-blonde-sulfate-free-strengthening-shampoo-pimprod2024496
Clean Freak Tapioca Dry Shampoo,Not Your Mother's,4.3,"Isobutane, Hydrofluorocarbon 152A, Alcohol Denat., Oryza Sativa (Rice) Starch, Hordeum Vulgare Seed Flour, Tapioca Starch, Polymethylsilsesquioxane, Silica, Isopropyl Myristate, Magnesium Stearate, Fragrance (Parfum)",https://www.ulta.com/p/clean-freak-tapioca-dry-shampoo-xlsImpprod15211005
All-Over Wash,Jack Black,4.8,"Aqua (Water/Eau), PPG-15 Stearyl Ether, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG-120 Methyl Glucose Dioleate, Sodium Lauroyl Sarcosinate, Fragrance (Parfum), Ethylhexylglycerin, Panthenol, Aloe Barbadensis Leaf Juice Powder, Helianthus Annuus (Sunflower/ Tournesol) Extract, Ascorbic Acid, Ascorbyl Palmitate, Butyrospermum Parkii (Shea/Karité) Butter, Hydrolyzed Jojoba Protein, Tocopheryl Acetate, Camellia Sinensis (Green Tea/Thé vert) Extract*, Laminaria Digitata Extract*, Ocimum Basilicum (Basil/Basilic) Leaf Extract*, Punica Granatum Extract, Citrus Grandis (Grapefruit/Pamplemousse) Fruit Extract, Hydrolyzed Linseed Extract, Rosmarinus Officinalis (Rosemary/Romarin) Leaf Extract, Helianthus Annuus (Sunflower/Tournesol) Seed Oil, Oryza Sativa (Rice/Riz) Bran Extract, Glycine Soja (Soybean/Graine de soja) Sterols, Glycol Stearate, Glycol Distearate, PEG-20 Methyl Glucose Sesquistearate, Sodium Benzoate, Behenyl Alcohol, Glycerin, Sodium Phytate, Polyquaternium-7, Tocopherol, Lecithin, Glyceryl Stearate, Retinyl Palmitate, Sorbic Acid, Chlorphenesin, Citric Acid, Phenoxyethanol, Hydroxycitronellal, Limonene, Coumarin, Citronellol, Citral, Linalool, Butylphenyl Methylpropional, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.,*Certified Organic/Certifiés Biologiques,As part of Jack Black's commitment to always offer the highest quality products, some of the ingredients in their formulations may be updated from time to time. The ingredient list shown here may vary from product packaging, depending on the location and timing of purchase.",https://www.ulta.com/p/all-over-wash-xlsImpprod3730171
Shampoo,SEEN,4.4,"Water, Sodium Lauroyl Methyl Isethionate, Cocamidopropylamine Oxide, Glycerin, Acrylates Copolymer, Glycol Distearate, Trisodium Ethylenediamine Disuccinate, C13-15 Alkane, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Bisabolol, Citric Acid, Disodium Edta, Phenoxyethanol, Ethylhexylglycerin, Aminomethyl Propanol, Fragrance, Sodium Hydroxide, Tocopherol, Sodium Benzoate.",https://www.ulta.com/p/shampoo-pimprod2024625
Strengthening Shampoo with Quinine and Edelweiss,Klorane,4.1,"Water (Aqua)*, Disodium Laureth Sulfosuccinate, Peg-120 Methyl Glucose Dioleate, Lauryl Betaine, Laureth-3, Maleic Acid, Peg-40 Hydrogenated Castor Oil, Cinchona Succirubra Bark Extract*, Leontopodium Alpinum Flower/Leaf Extract*, Ceffeine, Biotin, Niacinamide, Panthenol, Alcohol*, Blue 1 (CI 42090), Caprylyl Glycol, Citric Acid*, Fragrance (Parfum), Glycerin*, Green 3 (CI 42053), Pantolactone, Polyquaternium-22, Potassium Sorbate, Pyridoxine HCL, Red 33 (CI 17200), Sodium Benzoate, Sodium Chloride, Tocopherol, Yellow 6 (CI 15985). *Natural origin ingredients",https://www.ulta.com/p/strengthening-shampoo-with-quinine-edelweiss-pimprod2027312
Glow Perfecting Conditioner,Curlsmith,3.7,"Water (Aqua), Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Cetyl Esters, Behentrimonium Chloride, Citrullus Lanatus (Watermelon) Seed Extract, Aspalathus Linearis (Rooibos) Leaf Extract, Butyrospermum Parkii (Shea Butter), Fragaria Vesca (Strawberry) Fruit Extract, Beta Vulgaris (Beet) Root Extract, Panthenol, Glycerin, Guar Hydroxypropyltrimonium Chloride, Glyceryl Caprylate, Glyceryl Undecylenate, Citric Acid, Disodium EDTA, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Fragrance (Parfum).",https://www.ulta.com/p/glow-perfecting-conditioner-pimprod2016631
Detox Microbiome Scalp System,Curlsmith,4.1,"Super Slip Pre-Biotic Primer: Water (Aqua), Glycerin (Plant Derived), Polyquaternium-10, Dicaprylyl Carbonate, Peg-40 Hydrogenated Castor Oil, Saccharomyces/Rice Ferment Filtrate (Fermented Rice Water), Hylocereus Undatus (Dragon Fruit) Fruit Extract, Paullinia Cupana (Guarana) Seed Extract, Urtica Dioica (Nettle) Leaf Extract*, Zingiber Officinale (Ginger) Root Extract*, Fructose, Inulin, Hydroxypropylammonium Gluconate, Hydroxypropylgluconamide, Polyester-11, Xanthan Gum, Citric Acid, Ethylhexylglycerin, Tartaric Acid, Tocopherol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Linalool, Limonene, Benzyl Alcohol, Fragrance (Parfum).,Wash & Scrub Detox Pro-Biotic: Water (Aqua), Perlite, Sodium Methyl Cocoyl Taurate (Plant Derived), Cocamidopropyl Betaine (Plant Derived), Decyl Glucoside, Lactobacillus Ferment Lysate, Leuconostoc/Radish Root Ferment Filtrate, Hylocereus Undatus (Dragon Fruit) Fruit Extract, Paullinia Cupana (Guarana) Seed Extract, Urtica Dioica (Nettle) Leaf Extract*, Zingiber Officinale (Ginger) Root Extract*, Malva Sylvestris (Mallow) Flower Extract, Acetic Acid (Vinegar), Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-10, Glycerin, Citric Acid, Potassium Sorbate, Sodium Hydroxide, Phenoxyethanol, Sodium Benzoate, Linalool, Limonene, Fragrance (Parfum).,Post-Biotic Calming Conditioner: Water (Aqua), Cetearyl Alcohol (Plant Derived), Propanediol, Hydroxypropyl Starch Phosphate, Menthyl Lactate, Cetyl Esters, Behentrimonium Chloride, Camellia Sinensis (Green Tea) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Lavandula Angustifolia (Lavender) Flower Extract*, Thymus Vulgaris (Thyme) Leaf Extract*, Butyrospermum Parkii (Shea Butter), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Cedrus Atlantica (Cedarwood) Bark Extract, Phyllanthus Emblica (Amla) Fruit Extract, Sodium Hyaluronate, Biotinoyl Tripeptide-1, Apigenin, Oleanolic Acid, Glycerin, Panthenol, Guar Hydroxypropyltrimonium Chloride, Disodium Edta, Citric Acid, Butylene Glycol, Ppg-26-Buteth-26, Ethylhexylglycerin, Peg-40 Hydrogenated Castor Oil, Sodium Benzoate, Potassium Sorbate, Sodium Hydroxide, Phenoxyethanol, Limonene, Linalool, Fragrance (Parfum).,*Organic Ingredients",https://www.ulta.com/p/detox-microbiome-scalp-system-pimprod2014496
Recovery Conditioner,Virtue,4.7,"Aqua (Water, Eau), Cetearyl Alcohol, Behentrimonium Chloride, Dimethicone, Cetyl Alcohol, PEG-8 Dimethicone, Stearamidopropyl Dimethylamine, Hydrogenated Ethylhexyl Olivate, Cetyl Esters, Parfum (Fragrance), Isododecane, Ethylhexylglycerin, Keratin, Panthenol, Butyrospermum Parkii (Shea) Butter, Hydrogenated Olive Oil Unsaponifiables, Oryza Sativa (Rice) Bran Extract, Helianthus Annuus (Sunflower) Seed Oil, Moringa Oleifera Seed Oil, Madecassoside, Amaranthus Caudatus Seed Extract, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hydrolyzed Adansonia Digitata Seed Extract, Quercus Petraea Fruit Extract, Zea Mays (Corn) Starch, Asiaticoside, Citrus Paradisi (Grapefruit) Fruit Extract, Cynara Scolymus (Artichoke) Leaf Extract, Glycerin, Hydrolyzed Quinoa, Hydrolyzed Linseed Extract, Pisum Sativum (Pea) Extract, Cystoseira Compressa Extract, Tocopheryl Acetate, Calcium Gluconate, Alcohol, Hydrolyzed Pea Protein PG- Propyl Silanetriol, Propanediol, Caprylyl Glycol, Jojoba Esters, Ceteareth-20, Isopropyl Alcohol, Polysorbate 60, Dimethiconol, Hydroxyethylcellulose, Polysilicone-15, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Dilauramidoglutamide Lysine, Polysorbate 20, Cystine Bis-PG-Propyl Silanetriol, Butylene Glycol, Phenoxyethanol, Benzyl Alcohol, Chlorphenesin, Benzoic Acid, Sorbic Acid, Disodium EDTA, Citric Acid, BHT, Sodium Nitrate, Glyoxal, Gluconolactone, Sodium Chloride, Sodium Benzoate, Potassium Sorbate, Phenethyl Alcohol, Dehydroacetic Acid, Hexyl Cinnamal, Linalool, Coumarin, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene.",https://www.ulta.com/p/recovery-conditioner-pimprod2021712
Super Rich Conditioner,Bumble and bumble,4.5,"Water\Aqua\Eau, Cetearyl Alcohol, Behentrimonium Methosulfate, Cetyl Alcohol, PPG-2 Myristyl Ether Propionate, Hydroxyethylcellulose, Cetrimonium Chloride, Glyceryl Stearate, Glyceryl Distearate, Dimethicone, Glycerin, Citric Acid, Tetrasodium EDTA, Phenoxyethanol, Butylparaben, Isopropylparaben, Isobutylparaben, Yellow 5 (CI 19140), Yellow 6 (CI 15985), Linalool, Limonene, Hexyl Cinnamal, Fragrance (Parfum).,Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/super-rich-conditioner-xlsImpprod16451090
Total Results Length Goals Sulfate-Free Shampoo For Extensions,Matrix,3.7,"Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Cocamide Meaglycerin, Cocamidopropyl Betaine, Glycol Distearate, Sodium Lauroyl Sarcosinate, Hexylene Glycol, Parfum/Fragrance, Citric Acid, Sodium Hydroxide, Sodium Chloride, Sodium Benzoate, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Coco-Betaine, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Salicylic Acid, Carbomer, Sodium Citrate, Polyquaternium-7, Linalool, Benzoic Acid, Hydroxypropyltrimonium, Hydrolyzed Wheat Protein, Tetrasodium Edta, Hexyl Cinnamal, Benzyl Salicylate, Benzyl Alcohol, Limonene, Phenoxyethanol, Ci 1720 /Red 33, Ci 15985/Yellow 6.",https://www.ulta.com/p/total-results-length-goals-sulfate-free-shampoo-extensions-pimprod2009066
Professional Grade Biotin Shampoo For Thinning Hair,Pura d'or,4.7,"Decolorized Aloe Barbadensis (Aloe Vera) Leaf Juice*, Cocamidopropyl Hydroxysultaine, Polyquaternium-71, Polyquaternium-73, Sodium Hydroxide, Sodium Cocoyl Glutamate, Lactobacillus Ferment, Salix Alba (Willow) Bark Extract*, Melaleuca Alternifolia (Tea Tree) Leaf Oil*, Argania Spinosa (Argan) Kernel Oil*, Nigella Sativa (Black Cumin) Seed Oil*, Urtica Dioica (Nettles) Leaf Extract*, Grateloupia Elliptica (Red Korean Seaweed) Extract, Biotin, Serenoa Serrulata (Saw Palmetto) Fruit Extract*, Cedrus Atlantica (Cedarwood) Bark Oil*, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Salvia Sclarea (Clary) Oil*, Polygonum Multiflorum (He Shou Wu) Root Extract*, Hibiscus Sabdariffa (Hibiscus) Flower Extract*, Prunus Africana (Pygeum) Bark Extract*, Cucurbita Pepo (Pumpkin) Seed Oil*, Camellia Sinensis (Green Tea) Leaf Extract*, Zinc Pyrithione, Soy Isoflavone**, Beta Sitosterol, Phyllanthus Emblica (Amla) Fruit Oil*, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Seed Extract*, Cymbopogon Flexuosus (Lemongrass) Oil*, Ricinus Communis (Castor) Seed Oil*, Nicotinic Acid (Niacin)*, Tocopherol (Vitamin E), Sorbitan Oleate Decyglucoside Crosspolymer, Xylityl Sesquicaprylate, Citric Acid.,*Certified Organic Ingredient,**Non-GMO",https://www.ulta.com/p/professional-grade-biotin-shampoo-thinning-hair-pimprod2031795
On The Rocks Lightweight Conditioner,Drybar,4.3,"Aqua (Water, Eau), Cetearyl Alcohol, Glycerin, Hydrogenated Ethylhexyl Olivate, Butylene Glycol, Behentrimonium Chloride, Parfum (Fragrance), Charcoal Powder, Macadamia Ternifolia Seed Oil, Moringa Oleifera Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Coriandrum Sativum (Coriander) Fruit Oil, Equisetum Hyemale Extract, Keratin, Hydrolyzed Keratin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Panthenol, Dimethiconol Panthenol, Quaternium-91, Hydrolyzed Soy Protein, Cetrimonium Chloride, Hydrogenated Olive Oil Unsaponifiables, Amodimethicone, Guar Hydroxypropyltrimonium Chloride, Caesalpinia Spinosa Gum, Tocopherol, Myristyl Myristate, C11-15 Pareth-7, Laureth-9, Trideceth-12, Cetyl Triethylmonium Dimethicone PEG-8 Succinate, Silicone Quaternium-8, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Citric Acid, BHT, Hexylene Glycol, Caprylyl Glycol, Sodium Coco PG-Dimonium Chloride Phosphate, Disodium EDTA, Etidronic Acid, Ethylhexylglycerin, Potassium Sorbate, Phenoxyethanol, Synthetic Fluorphlogopite, Linalool, Benzyl Salicylate, Limonene, Geraniol, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde , Eugenol, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide).",https://www.ulta.com/p/on-rocks-lightweight-conditioner-xlsImpprod16601089
